Timestamp,ID,BER,OSNR,Failure
1624472655,SPO1/18/11,1.66e-08,38.6,0
1624472658,SPO2/18/11,1.62e-07,25.4,0
1624472658,SPO1/18/11,2.22e-08,38.6,0
1624472661,SPO1/18/11,2.18e-08,38.6,0
1624472661,SPO2/18/11,2.16e-07,25.6,0
1624472665,SPO1/18/11,2.3e-08,38.0,0
1624472665,SPO2/18/11,2.13e-07,25.1,0
1624472668,SPO1/18/11,2.3e-08,38.6,0
1624472668,SPO2/18/11,2.12e-07,25.5,0
1624472671,SPO2/18/11,2.14e-07,25.6,0
1624472671,SPO1/18/11,2.32e-08,38.5,0
1624472674,SPO1/18/11,2.23e-08,38.6,0
1624472674,SPO2/18/11,2.15e-07,25.3,0
1624472677,SPO1/18/11,2.23e-08,38.6,0
1624472677,SPO2/18/11,2.15e-07,25.6,0
1624472681,SPO1/18/11,2.31e-08,38.5,0
1624472681,SPO2/18/11,2.15e-07,25.2,0
1624472684,SPO2/18/11,2.49e-07,25.2,0
1624472684,SPO1/18/11,2.27e-08,38.5,0
1624472687,SPO1/18/11,2.31e-08,38.5,0
1624472687,SPO2/18/11,2.53e-07,24.9,0
1624472690,SPO1/18/11,2.33e-08,38.5,0
1624472690,SPO2/18/11,2.56e-07,25.1,0
1624472694,SPO2/18/11,2.52e-07,25.1,0
1624472694,SPO1/18/11,2.29e-08,37.5,0
1624472697,SPO2/18/11,2.55e-07,25.0,0
1624472697,SPO1/18/11,2.24e-08,38.6,0
1624472700,SPO2/18/11,2.56e-07,25.2,0
1624472700,SPO1/18/11,2.17e-08,38.6,0
1624472703,SPO2/18/11,2.57e-07,25.5,0
1624472703,SPO1/18/11,2.29e-08,38.5,0
1624472706,SPO2/18/11,2.57e-07,25.5,0
1624472706,SPO1/18/11,2.27e-08,38.5,0
1624472710,SPO2/18/11,2.56e-07,25.3,0
1624472710,SPO1/18/11,2.22e-08,38.6,0
1624472713,SPO2/18/11,2.58e-07,25.2,0
1624472713,SPO1/18/11,2.27e-08,38.5,0
1624472716,SPO2/18/11,2.54e-07,25.3,0
1624472716,SPO1/18/11,2.27e-08,38.6,0
1624472719,SPO1/18/11,2.23e-08,38.6,0
1624472719,SPO2/18/11,2.55e-07,25.0,0
1624472722,SPO2/18/11,2.55e-07,25.2,0
1624472722,SPO1/18/11,2.27e-08,38.6,0
1624472726,SPO2/18/11,2.53e-07,24.9,0
1624472726,SPO1/18/11,2.23e-08,38.6,0
1624472729,SPO2/18/11,2.53e-07,25.1,0
1624472729,SPO1/18/11,2.3e-08,38.6,0
1624472732,SPO1/18/11,2.16e-08,38.5,0
1624472732,SPO2/18/11,2.54e-07,25.2,0
1624472735,SPO1/18/11,2.2e-08,38.5,0
1624472735,SPO2/18/11,2.56e-07,25.0,0
1624472739,SPO2/18/11,2.56e-07,25.1,1
1624472739,SPO1/18/11,2.21e-08,38.6,1
1624472742,SPO1/18/11,2.2e-08,38.6,1
1624472742,SPO2/18/11,1.06e-05,25.3,1
1624472745,SPO1/18/11,2.31e-08,38.6,1
1624472745,SPO2/18/11,0.000149319,18.4,1
1624472748,SPO1/18/11,2.17e-08,38.6,1
1624472748,SPO2/18/11,0.00014926,18.5,1
1624472751,SPO1/18/11,2.19e-08,38.5,1
1624472751,SPO2/18/11,0.000149357,18.2,1
1624472755,SPO2/18/11,0.000149325,18.3,1
1624472755,SPO1/18/11,2.17e-08,38.5,1
1624472758,SPO1/18/11,2.14e-08,38.6,1
1624472758,SPO2/18/11,0.000149069,18.3,1
1624472761,SPO1/18/11,2.09e-08,38.6,1
1624472761,SPO2/18/11,0.000149196,18.4,1
1624472764,SPO2/18/11,0.000148943,18.4,1
1624472764,SPO1/18/11,2.16e-08,38.6,1
1624472767,SPO1/18/11,2.15e-08,38.5,1
1624472767,SPO2/18/11,0.000148851,18.3,1
1624472771,SPO2/18/11,0.00014899,18.2,1
1624472771,SPO1/18/11,2.26e-08,38.6,1
1624472774,SPO2/18/11,0.000149236,18.2,1
1624472774,SPO1/18/11,2.25e-08,38.6,1
1624472777,SPO2/18/11,0.000111977,18.4,1
1624472777,SPO1/18/11,2.36e-08,38.5,1
1624472780,SPO2/18/11,0.000149049,18.3,1
1624472780,SPO1/18/11,2.2e-08,38.6,1
1624472784,SPO1/18/11,2.17e-08,38.6,1
1624472784,SPO2/18/11,0.000149111,18.3,1
1624472787,SPO2/18/11,0.000148694,18.2,1
1624472787,SPO1/18/11,2.19e-08,38.0,1
1624472790,SPO2/18/11,0.00014888,18.3,1
1624472790,SPO1/18/11,2.27e-08,38.6,1
1624472793,SPO1/18/11,2.25e-08,38.5,1
1624472793,SPO2/18/11,0.000148787,18.4,1
1624472796,SPO1/18/11,2.16e-08,38.6,1
1624472796,SPO2/18/11,0.000148885,18.4,1
1624472800,SPO1/18/11,2.3e-08,38.6,1
1624472800,SPO2/18/11,0.000148875,18.2,0
1624472803,SPO2/18/11,9.2e-05,18.8,0
1624472803,SPO1/18/11,2.22e-08,38.6,0
1624472806,SPO2/18/11,2.54e-07,24.9,0
1624472806,SPO1/18/11,2.16e-08,38.6,0
1624472809,SPO2/18/11,2.56e-07,25.1,0
1624472809,SPO1/18/11,2.18e-08,38.6,0
1624472812,SPO2/18/11,2.56e-07,25.0,0
1624472812,SPO1/18/11,2.15e-08,38.5,0
1624472816,SPO1/18/11,2.22e-08,38.6,0
1624472816,SPO2/18/11,2.56e-07,25.0,0
1624472819,SPO2/18/11,2.54e-07,25.1,0
1624472819,SPO1/18/11,2.2e-08,38.6,0
1624472822,SPO2/18/11,1.94e-07,24.9,0
1624472822,SPO1/18/11,2.26e-08,38.6,0
1624472825,SPO2/18/11,2.58e-07,25.0,0
1624472825,SPO1/18/11,2.24e-08,38.6,0
1624472829,SPO2/18/11,2.55e-07,25.3,0
1624472829,SPO1/18/11,2.2e-08,38.6,0
1624472832,SPO2/18/11,2.53e-07,25.1,0
1624472832,SPO1/18/11,2.31e-08,38.6,0
1624472835,SPO1/18/11,2.31e-08,38.6,0
1624472835,SPO2/18/11,2.55e-07,25.4,0
1624472838,SPO2/18/11,2.55e-07,25.1,0
1624472838,SPO1/18/11,2.33e-08,38.6,0
1624472841,SPO2/18/11,2.56e-07,25.2,0
1624472841,SPO1/18/11,2.25e-08,38.5,0
1624472845,SPO2/18/11,2.58e-07,25.2,0
1624472845,SPO1/18/11,2.21e-08,38.6,0
1624472848,SPO2/18/11,2.52e-07,25.0,0
1624472848,SPO1/18/11,1.61e-08,38.5,0
1624472851,SPO2/18/11,2.54e-07,25.2,0
1624472851,SPO1/18/11,2.23e-08,38.6,0
1624472854,SPO2/18/11,2.51e-07,25.1,0
1624472854,SPO1/18/11,2.14e-08,38.5,0
1624472857,SPO2/18/11,2.52e-07,25.1,0
1624472857,SPO1/18/11,2.24e-08,38.6,0
1624472861,SPO2/18/11,2.54e-07,25.2,0
1624472861,SPO1/18/11,2.16e-08,38.6,0
1624472864,SPO2/18/11,2.29e-07,25.1,0
1624472864,SPO1/18/11,2.2e-08,38.6,0
1624472867,SPO1/18/11,2.12e-08,38.6,0
1624472867,SPO2/18/11,1.6e-07,25.6,0
1624472870,SPO1/18/11,2.14e-08,38.6,0
1624472870,SPO2/18/11,2.12e-07,25.4,0
1624472874,SPO1/18/11,2.19e-08,38.6,0
1624472874,SPO2/18/11,2.11e-07,25.4,0
1624472877,SPO2/18/11,2.12e-07,25.3,0
1624472877,SPO1/18/11,2.14e-08,38.6,0
1624472880,SPO2/18/11,2.13e-07,25.2,0
1624472880,SPO1/18/11,2.15e-08,38.6,0
1624472883,SPO2/18/11,2.15e-07,25.4,0
1624472883,SPO1/18/11,2.03e-08,38.5,0
1624472886,SPO1/18/11,2.11e-08,38.6,0
1624472886,SPO2/18/11,2.16e-07,25.3,0
1624472890,SPO2/18/11,2.1e-07,25.3,0
1624472890,SPO1/18/11,2.12e-08,38.5,0
1624472893,SPO1/18/11,2.15e-08,38.5,0
1624472893,SPO2/18/11,2.13e-07,25.3,0
1624472896,SPO2/18/11,2.1e-07,25.3,0
1624472896,SPO1/18/11,2.2e-08,38.0,0
1624472899,SPO1/18/11,2.2e-08,38.6,0
1624472899,SPO2/18/11,2.11e-07,25.7,0
1624472902,SPO1/18/11,2.25e-08,38.6,0
1624472903,SPO2/18/11,2.11e-07,25.6,0
1624472906,SPO1/18/11,2.21e-08,38.6,0
1624472906,SPO2/18/11,2.11e-07,25.1,0
1624472909,SPO1/18/11,2.19e-08,38.6,0
1624472909,SPO2/18/11,2.13e-07,25.3,0
1624472912,SPO1/18/11,2.24e-08,38.6,0
1624472912,SPO2/18/11,1.6e-07,25.3,0
1624472915,SPO1/18/11,2.2e-08,38.6,0
1624472915,SPO2/18/11,2.11e-07,25.5,0
1624472919,SPO1/18/11,2.12e-08,38.6,0
1624472919,SPO2/18/11,2.12e-07,25.3,0
1624472922,SPO2/18/11,2.12e-07,25.3,0
1624472922,SPO1/18/11,2.23e-08,38.5,0
1624472925,SPO2/18/11,1.84e-07,25.8,0
1624472925,SPO1/18/11,2.11e-08,38.6,0
1624472928,SPO1/18/11,2.26e-08,38.6,0
1624472928,SPO2/18/11,1.8e-07,25.8,0
1624472931,SPO1/18/11,2.21e-08,38.6,0
1624472931,SPO2/18/11,1.79e-07,25.3,0
1624472935,SPO1/18/11,2.14e-08,38.6,0
1624472935,SPO2/18/11,1.77e-07,25.6,0
1624472938,SPO1/18/11,2.23e-08,38.6,0
1624472938,SPO2/18/11,1.8e-07,25.4,0
1624472941,SPO1/18/11,2.2e-08,38.6,0
1624472941,SPO2/18/11,1.76e-07,25.6,0
1624472944,SPO1/18/11,2.23e-08,38.5,0
1624472944,SPO2/18/11,1.74e-07,26.0,0
1624472948,SPO2/18/11,1.78e-07,25.6,0
1624472948,SPO1/18/11,2.15e-08,38.5,0
1624472951,SPO1/18/11,2.21e-08,38.6,0
1624472951,SPO2/18/11,1.79e-07,25.6,0
1624472954,SPO1/18/11,2.25e-08,38.6,0
1624472954,SPO2/18/11,1.8e-07,25.6,0
1624472957,SPO1/18/11,2.16e-08,38.6,0
1624472957,SPO2/18/11,1.8e-07,25.6,0
1624472960,SPO1/18/11,2.2e-08,38.5,0
1624472960,SPO2/18/11,1.81e-07,25.5,0
1624472964,SPO1/18/11,2.24e-08,38.5,0
1624472964,SPO2/18/11,1.79e-07,25.7,0
1624472967,SPO1/18/11,2.19e-08,38.5,0
1624472967,SPO2/18/11,1.79e-07,25.4,0
1624472970,SPO1/18/11,2.17e-08,38.6,0
1624472970,SPO2/18/11,1.8e-07,25.4,0
1624472973,SPO1/18/11,2.2e-08,38.6,0
1624472973,SPO2/18/11,1.82e-07,25.5,0
1624472976,SPO1/18/11,2.1e-08,38.5,0
1624472976,SPO2/18/11,1.79e-07,25.4,0
1624472980,SPO1/18/11,2.13e-08,38.6,0
1624472980,SPO2/18/11,1.8e-07,25.5,0
1624472983,SPO2/18/11,1.78e-07,25.6,0
1624472983,SPO1/18/11,2.1e-08,38.5,0
1624472986,SPO1/18/11,2.12e-08,38.6,0
1624472986,SPO2/18/11,1.58e-07,25.7,0
1624472989,SPO2/18/11,1.56e-07,25.8,0
1624472989,SPO1/18/11,2.15e-08,38.6,0
1624472993,SPO2/18/11,1.57e-07,25.9,0
1624472993,SPO1/18/11,2.12e-08,38.6,0
1624472996,SPO2/18/11,1.58e-07,25.7,0
1624472996,SPO1/18/11,2.14e-08,38.6,0
1624472999,SPO2/18/11,1.56e-07,26.1,0
1624472999,SPO1/18/11,2.14e-08,38.6,0
1624473002,SPO2/18/11,1.57e-07,25.9,0
1624473002,SPO1/18/11,2.19e-08,38.6,0
1624473005,SPO1/18/11,2.09e-08,38.6,0
1624473005,SPO2/18/11,1.55e-07,25.7,0
1624473009,SPO1/18/11,2.17e-08,38.5,0
1624473009,SPO2/18/11,1.55e-07,25.7,0
1624473012,SPO1/18/11,2.13e-08,38.6,0
1624473012,SPO2/18/11,1.57e-07,25.7,0
1624473015,SPO1/18/11,2.13e-08,38.6,0
1624473015,SPO2/18/11,1.55e-07,25.9,0
1624473018,SPO1/18/11,2.22e-08,38.6,0
1624473018,SPO2/18/11,1.56e-07,25.7,0
1624473021,SPO1/18/11,2.17e-08,38.6,0
1624473021,SPO2/18/11,1.56e-07,26.3,0
1624473025,SPO1/18/11,2.22e-08,38.6,0
1624473025,SPO2/18/11,1.56e-07,26.0,0
1624473028,SPO2/18/11,1.57e-07,25.8,0
1624473028,SPO1/18/11,1.63e-08,38.6,0
1624473031,SPO1/18/11,2.14e-08,38.5,0
1624473031,SPO2/18/11,1.55e-07,25.6,0
1624473034,SPO1/18/11,2.2e-08,38.6,0
1624473034,SPO2/18/11,1.59e-07,25.6,0
1624473038,SPO1/18/11,2.24e-08,38.5,0
1624473038,SPO2/18/11,1.56e-07,25.8,0
1624473041,SPO2/18/11,1.57e-07,25.5,1
1624473041,SPO1/18/11,2.24e-08,38.5,1
1624473044,SPO2/18/11,4.37e-05,25.7,1
1624473044,SPO1/18/11,2.27e-08,38.6,1
1624473047,SPO1/18/11,2.18e-08,38.6,1
1624473047,SPO2/18/11,0.000112364,18.3,1
1624473050,SPO1/18/11,2.3e-08,38.6,1
1624473050,SPO2/18/11,0.000149691,18.3,1
1624473054,SPO2/18/11,0.00014893,18.3,1
1624473054,SPO1/18/11,2.29e-08,38.5,1
1624473057,SPO1/18/11,2.27e-08,38.6,1
1624473057,SPO2/18/11,0.000149115,18.2,1
1624473060,SPO2/18/11,0.000149565,18.3,1
1624473060,SPO1/18/11,2.23e-08,38.6,1
1624473063,SPO2/18/11,0.000149309,18.3,1
1624473063,SPO1/18/11,2.23e-08,38.5,1
1624473067,SPO2/18/11,0.000149561,18.1,1
1624473067,SPO1/18/11,2.29e-08,38.6,1
1624473070,SPO1/18/11,2.23e-08,38.6,1
1624473070,SPO2/18/11,0.00014948,18.4,1
1624473073,SPO2/18/11,0.000149638,18.3,1
1624473073,SPO1/18/11,2.31e-08,38.6,1
1624473076,SPO1/18/11,2.33e-08,38.6,1
1624473076,SPO2/18/11,0.000149705,18.2,1
1624473079,SPO1/18/11,2.3e-08,38.5,1
1624473079,SPO2/18/11,0.000149852,18.2,1
1624473083,SPO2/18/11,0.000149322,18.3,1
1624473083,SPO1/18/11,2.2e-08,38.5,1
1624473086,SPO2/18/11,0.000149058,18.3,1
1624473086,SPO1/18/11,2.19e-08,38.6,1
1624473089,SPO1/18/11,2.17e-08,38.6,1
1624473089,SPO2/18/11,0.000148741,18.3,1
1624473092,SPO2/18/11,0.000148945,18.3,1
1624473092,SPO1/18/11,2.22e-08,38.6,1
1624473096,SPO2/18/11,0.000148645,18.3,1
1624473096,SPO1/18/11,2.23e-08,38.6,1
1624473099,SPO2/18/11,0.000148724,18.3,1
1624473099,SPO1/18/11,2.17e-08,38.5,1
1624473102,SPO2/18/11,0.000148906,18.3,1
1624473102,SPO1/18/11,2.22e-08,38.6,1
1624473105,SPO1/18/11,2.23e-08,38.5,0
1624473105,SPO2/18/11,6.57e-06,22.7,0
1624473108,SPO2/18/11,2.09e-07,25.6,0
1624473108,SPO1/18/11,2.27e-08,38.5,0
1624473112,SPO2/18/11,2.08e-07,25.3,0
1624473112,SPO1/18/11,2.19e-08,38.6,0
1624473115,SPO1/18/11,2.25e-08,38.6,0
1624473115,SPO2/18/11,2.08e-07,25.4,0
1624473118,SPO2/18/11,2.09e-07,25.6,0
1624473118,SPO1/18/11,2.18e-08,38.5,0
1624473121,SPO2/18/11,2.09e-07,25.3,0
1624473121,SPO1/18/11,2.26e-08,38.6,0
1624473124,SPO1/18/11,2.33e-08,38.6,0
1624473124,SPO2/18/11,2.1e-07,25.4,0
1624473128,SPO1/18/11,2.17e-08,38.5,0
1624473128,SPO2/18/11,2.1e-07,25.1,0
1624473131,SPO2/18/11,2.09e-07,25.4,0
1624473131,SPO1/18/11,2.2e-08,38.6,0
1624473134,SPO1/18/11,2.26e-08,38.6,0
1624473134,SPO2/18/11,2.09e-07,25.4,0
1624473137,SPO1/18/11,2.27e-08,38.6,0
1624473137,SPO2/18/11,2.11e-07,25.5,0
1624473140,SPO1/18/11,2.12e-08,38.6,0
1624473140,SPO2/18/11,2.07e-07,25.4,0
1624473144,SPO2/18/11,2.1e-07,25.4,0
1624473144,SPO1/18/11,2.17e-08,38.6,0
1624473147,SPO1/18/11,2.23e-08,38.6,0
1624473147,SPO2/18/11,2.06e-07,25.3,0
1624473150,SPO2/18/11,1.56e-07,25.1,0
1624473150,SPO1/18/11,2.32e-08,38.6,0
1624473153,SPO1/18/11,2.2e-08,38.5,0
1624473153,SPO2/18/11,2.07e-07,25.7,0
1624473157,SPO1/18/11,2.25e-08,38.6,0
1624473157,SPO2/18/11,2.08e-07,25.4,0
1624473160,SPO1/18/11,2.23e-08,38.6,0
1624473160,SPO2/18/11,2.07e-07,25.4,0
1624473163,SPO1/18/11,2.16e-08,38.6,0
1624473163,SPO2/18/11,2.09e-07,25.5,0
1624473166,SPO1/18/11,2.17e-08,38.6,0
1624473166,SPO2/18/11,2.47e-07,25.2,0
1624473169,SPO1/18/11,2.2e-08,38.5,0
1624473169,SPO2/18/11,2.45e-07,25.1,0
1624473173,SPO1/18/11,2.27e-08,38.5,0
1624473173,SPO2/18/11,2.5e-07,25.4,0
1624473176,SPO1/18/11,2.28e-08,38.6,0
1624473176,SPO2/18/11,2.49e-07,25.0,0
1624473179,SPO2/18/11,2.5e-07,25.2,0
1624473179,SPO1/18/11,2.28e-08,38.0,0
1624473182,SPO1/18/11,2.18e-08,38.6,0
1624473182,SPO2/18/11,2.46e-07,25.2,0
1624473185,SPO1/18/11,2.32e-08,38.6,0
1624473186,SPO2/18/11,2.47e-07,25.2,0
1624473189,SPO1/18/11,2.34e-08,38.5,0
1624473189,SPO2/18/11,2.49e-07,24.8,0
1624473192,SPO1/18/11,2.3e-08,38.6,0
1624473192,SPO2/18/11,2.48e-07,25.0,0
1624473195,SPO1/18/11,2.22e-08,38.5,0
1624473195,SPO2/18/11,2.49e-07,25.0,0
1624473198,SPO1/18/11,2.32e-08,38.6,0
1624473198,SPO2/18/11,2.49e-07,25.2,0
1624473202,SPO1/18/11,2.26e-08,38.6,0
1624473202,SPO2/18/11,2.5e-07,25.1,0
1624473205,SPO1/18/11,2.25e-08,38.6,0
1624473205,SPO2/18/11,2.51e-07,25.0,0
1624473208,SPO2/18/11,2.49e-07,25.3,0
1624473208,SPO1/18/11,2.22e-08,38.6,0
1624473211,SPO2/18/11,2.51e-07,25.1,0
1624473211,SPO1/18/11,2.28e-08,38.6,0
1624473214,SPO1/18/11,2.22e-08,38.6,0
1624473214,SPO2/18/11,2.52e-07,25.0,0
1624473218,SPO2/18/11,2.49e-07,24.9,0
1624473218,SPO1/18/11,2.21e-08,38.6,0
1624473221,SPO1/18/11,2.22e-08,38.5,0
1624473221,SPO2/18/11,2.51e-07,24.9,0
1624473224,SPO2/18/11,2.57e-07,24.9,0
1624473224,SPO1/18/11,2.25e-08,38.6,0
1624473227,SPO2/18/11,3.08e-07,24.9,0
1624473227,SPO1/18/11,2.24e-08,38.5,0
1624473230,SPO2/18/11,3.06e-07,24.8,0
1624473230,SPO1/18/11,2.25e-08,38.6,0
1624473234,SPO2/18/11,3.06e-07,24.7,0
1624473234,SPO1/18/11,2.25e-08,38.6,0
1624473237,SPO2/18/11,3.05e-07,24.9,0
1624473237,SPO1/18/11,2.28e-08,38.6,0
1624473240,SPO1/18/11,2.28e-08,38.6,0
1624473240,SPO2/18/11,3.03e-07,24.6,0
1624473243,SPO1/18/11,2.2e-08,38.6,0
1624473243,SPO2/18/11,3.04e-07,24.8,0
1624473246,SPO1/18/11,2.21e-08,38.6,0
1624473247,SPO2/18/11,3.06e-07,24.9,0
1624473250,SPO1/18/11,2.2e-08,38.6,0
1624473250,SPO2/18/11,3.08e-07,25.0,0
1624473253,SPO2/18/11,3.02e-07,24.7,0
1624473253,SPO1/18/11,2.22e-08,38.6,0
1624473256,SPO2/18/11,3.06e-07,24.7,0
1624473256,SPO1/18/11,2.23e-08,38.5,0
1624473259,SPO2/18/11,3.06e-07,24.6,0
1624473259,SPO1/18/11,2.16e-08,38.6,0
1624473263,SPO2/18/11,3.06e-07,24.7,0
1624473263,SPO1/18/11,2.3e-08,38.6,0
1624473266,SPO2/18/11,3.04e-07,24.8,0
1624473266,SPO1/18/11,2.21e-08,38.6,0
1624473269,SPO1/18/11,2.26e-08,38.6,0
1624473269,SPO2/18/11,3.03e-07,24.8,0
1624473272,SPO2/18/11,3.04e-07,24.7,0
1624473272,SPO1/18/11,2.3e-08,38.5,0
1624473275,SPO1/18/11,2.27e-08,38.5,0
1624473275,SPO2/18/11,3.01e-07,24.8,0
1624473279,SPO2/18/11,3.02e-07,25.0,0
1624473279,SPO1/18/11,2.31e-08,38.5,0
1624473282,SPO2/18/11,2.98e-07,24.7,0
1624473282,SPO1/18/11,2.29e-08,38.6,0
1624473285,SPO1/18/11,2.25e-08,38.6,0
1624473285,SPO2/18/11,2.81e-07,24.9,0
1624473288,SPO1/18/11,2.25e-08,38.6,0
1624473288,SPO2/18/11,2.47e-07,25.0,0
1624473292,SPO2/18/11,2.46e-07,25.1,0
1624473292,SPO1/18/11,2.24e-08,38.5,0
1624473295,SPO2/18/11,2.46e-07,25.2,0
1624473295,SPO1/18/11,2.34e-08,38.6,0
1624473298,SPO2/18/11,2.46e-07,25.3,0
1624473298,SPO1/18/11,2.24e-08,38.6,0
1624473301,SPO2/18/11,2.45e-07,25.1,0
1624473301,SPO1/18/11,2.23e-08,38.5,0
1624473304,SPO1/18/11,2.18e-08,38.6,0
1624473304,SPO2/18/11,2.45e-07,25.0,0
1624473308,SPO1/18/11,2.18e-08,38.6,0
1624473308,SPO2/18/11,2.49e-07,25.1,0
1624473311,SPO2/18/11,2.45e-07,25.1,0
1624473311,SPO1/18/11,2.2e-08,38.6,0
1624473314,SPO2/18/11,2.48e-07,25.2,0
1624473314,SPO1/18/11,2.14e-08,38.6,0
1624473317,SPO2/18/11,2.48e-07,25.2,0
1624473317,SPO1/18/11,2.19e-08,38.5,0
1624473320,SPO2/18/11,2.47e-07,25.1,0
1624473320,SPO1/18/11,2.21e-08,38.6,0
1624473324,SPO2/18/11,2.48e-07,25.2,0
1624473324,SPO1/18/11,2.23e-08,38.6,0
1624473327,SPO1/18/11,1.65e-08,38.6,0
1624473327,SPO2/18/11,2.47e-07,24.9,0
1624473330,SPO2/18/11,2.49e-07,25.1,0
1624473330,SPO1/18/11,2.21e-08,38.6,0
1624473333,SPO1/18/11,2.17e-08,38.6,0
1624473333,SPO2/18/11,2.51e-07,25.3,0
1624473337,SPO2/18/11,2.46e-07,24.9,0
1624473337,SPO1/18/11,2.23e-08,37.7,0
1624473340,SPO2/18/11,2.48e-07,25.2,0
1624473340,SPO1/18/11,2.22e-08,38.3,0
1624473343,SPO2/18/11,2.5e-07,25.1,1
1624473343,SPO1/18/11,2.17e-08,38.6,1
1624473346,SPO1/18/11,2.14e-08,38.6,1
1624473346,SPO2/18/11,0.000128519,25.4,1
1624473349,SPO1/18/11,2.17e-08,38.6,1
1624473349,SPO2/18/11,0.000148258,18.3,1
1624473353,SPO2/18/11,0.000148326,18.3,1
1624473353,SPO1/18/11,2.21e-08,38.5,1
1624473356,SPO2/18/11,0.000148264,18.4,1
1624473356,SPO1/18/11,2.23e-08,38.6,1
1624473359,SPO1/18/11,2.2e-08,38.6,1
1624473359,SPO2/18/11,0.000148671,18.3,1
1624473362,SPO1/18/11,2.29e-08,38.5,1
1624473362,SPO2/18/11,0.000148355,18.3,1
1624473365,SPO2/18/11,0.000148306,18.3,1
1624473365,SPO1/18/11,2.17e-08,38.6,1
1624473369,SPO2/18/11,0.000147779,18.3,1
1624473369,SPO1/18/11,2.18e-08,38.6,1
1624473372,SPO2/18/11,0.000148174,18.3,1
1624473372,SPO1/18/11,2.25e-08,38.6,1
1624473375,SPO2/18/11,0.000147638,18.3,1
1624473375,SPO1/18/11,2.1e-08,38.6,1
1624473378,SPO1/18/11,2.15e-08,38.6,1
1624473378,SPO2/18/11,0.000147719,18.3,1
1624473382,SPO1/18/11,2.2e-08,38.6,1
1624473382,SPO2/18/11,0.00014792,18.3,1
1624473385,SPO2/18/11,0.000147434,18.4,1
1624473385,SPO1/18/11,2.28e-08,38.6,1
1624473388,SPO1/18/11,1.76e-08,38.6,1
1624473388,SPO2/18/11,0.000147675,18.4,1
1624473391,SPO2/18/11,0.000147678,18.3,1
1624473391,SPO1/18/11,2.27e-08,38.5,1
1624473394,SPO1/18/11,2.14e-08,38.6,1
1624473394,SPO2/18/11,0.00014775,18.4,1
1624473398,SPO1/18/11,2.15e-08,38.6,1
1624473398,SPO2/18/11,0.000147695,18.4,1
1624473401,SPO2/18/11,0.000147773,18.3,1
1624473401,SPO1/18/11,2.24e-08,38.6,0
1624473404,SPO2/18/11,0.000147674,18.4,0
1624473404,SPO1/18/11,2.24e-08,38.6,0
1624473407,SPO1/18/11,2.08e-08,38.6,0
1624473407,SPO2/18/11,1.76e-07,25.5,0
1624473410,SPO2/18/11,1.74e-07,25.7,0
1624473410,SPO1/18/11,2.13e-08,38.6,0
1624473414,SPO2/18/11,1.74e-07,25.7,0
1624473414,SPO1/18/11,2.04e-08,38.5,0
1624473417,SPO2/18/11,1.73e-07,25.6,0
1624473417,SPO1/18/11,1.58e-08,38.6,0
1624473420,SPO1/18/11,2.1e-08,38.6,0
1624473420,SPO2/18/11,1.71e-07,25.5,0
1624473423,SPO2/18/11,1.75e-07,25.9,0
1624473423,SPO1/18/11,2.2e-08,38.6,0
1624473427,SPO2/18/11,1.74e-07,25.9,0
1624473427,SPO1/18/11,2.09e-08,38.5,0
1624473430,SPO1/18/11,2.07e-08,38.6,0
1624473430,SPO2/18/11,1.76e-07,25.7,0
1624473433,SPO1/18/11,2.08e-08,38.5,0
1624473433,SPO2/18/11,1.76e-07,25.6,0
1624473436,SPO1/18/11,2.12e-08,38.6,0
1624473436,SPO2/18/11,1.75e-07,25.6,0
1624473439,SPO1/18/11,2.13e-08,38.6,0
1624473442,SPO2/18/11,1.76e-07,25.7,0
1624473443,SPO1/18/11,2.11e-08,38.6,0
1624473445,SPO2/18/11,1.77e-07,25.9,0
1624473446,SPO1/18/11,1.6e-08,38.6,0
1624473448,SPO2/18/11,1.77e-07,25.7,0
1624473449,SPO1/18/11,2.14e-08,37.5,0
1624473451,SPO2/18/11,1.76e-07,25.7,0
1624473452,SPO1/18/11,2.19e-08,38.6,0
1624473455,SPO2/18/11,1.78e-07,25.7,0
1624473456,SPO1/18/11,2.17e-08,38.6,0
1624473458,SPO2/18/11,1.76e-07,25.5,0
1624473459,SPO1/18/11,2.19e-08,38.6,0
1624473461,SPO2/18/11,1.78e-07,25.7,0
1624473462,SPO1/18/11,2.19e-08,38.6,0
1624473464,SPO2/18/11,1.75e-07,25.6,0
1624473465,SPO1/18/11,2.09e-08,38.6,0
1624473468,SPO2/18/11,1.53e-07,26.0,0
1624473469,SPO1/18/11,2.14e-08,38.6,0
1624473471,SPO2/18/11,1.53e-07,25.6,0
1624473474,SPO1/18/11,2.15e-08,38.6,0
1624473474,SPO2/18/11,1.55e-07,25.8,0
1624473477,SPO1/18/11,2.1e-08,38.5,0
1624473477,SPO2/18/11,1.53e-07,25.7,0
1624473480,SPO2/18/11,1.55e-07,25.7,0
1624473480,SPO1/18/11,2.28e-08,38.6,0
1624473484,SPO1/18/11,2.3e-08,38.5,0
1624473484,SPO2/18/11,1.55e-07,25.7,0
1624473487,SPO2/18/11,1.54e-07,25.8,0
1624473487,SPO1/18/11,2.21e-08,38.6,0
1624473490,SPO1/18/11,2.21e-08,38.6,0
1624473490,SPO2/18/11,1.54e-07,25.7,0
