BER,OSNR,InputPower
0.00873,22.9,-7.55
0.0108,22.6,-7.62
0.0107,21.5,-7.64
0.0103,21.8,-7.61
0.0103,21.8,-7.6
0.0109,21.8,-7.6
0.0108,22.3,-7.57
0.0104,21.8,-7.6
0.0105,21.8,-7.62
0.0108,21.5,-7.63
0.0107,21.8,-7.6
0.0106,22.1,-7.63
0.0114,21.8,-7.61
0.0109,21.5,-7.63
0.0113,21.5,-7.64
0.0116,21.8,-7.62
0.0108,21.5,-7.63
0.0118,21.5,-7.67
0.0117,21.5,-7.64
0.0121,21.5,-7.68
0.0119,21.5,-7.65
0.012,21.2,-7.65
0.0127,21.5,-7.65
0.0125,21.5,-7.67
0.0124,21.2,-7.68
0.00196,29.1,-4.74
0.00202,28.7,-4.75
0.00202,28.3,-4.74
0.00196,28.3,-4.74
0.0019,27.8,-4.74
0.00201,28.7,-5.1
0.00201,28.7,-5.11
0.00205,28.3,-5.1
0.0029,26.6,-6.54
0.00263,26.6,-6.54
0.00279,27.8,-6.53
0.00267,26.6,-6.53
0.00289,26.3,-6.55
0.00258,27.0,-6.54
0.00306,27.0,-6.6
0.00312,27.4,-6.63
0.00276,26.3,-6.6
0.00376,24.8,-6.97
0.00376,25.2,-6.97
0.00377,25.5,-6.94
0.00426,25.5,-7.03
0.00408,24.8,-7.03
0.00389,25.9,-7.03
0.00421,25.2,-7.05
0.00455,25.2,-7.12
0.00464,25.2,-7.09
0.00522,24.8,-7.28
0.00502,24.8,-7.24
0.00521,24.5,-7.28
0.00518,24.5,-7.24
0.00758,23.2,-7.44
0.00778,23.2,-7.43
0.00716,23.2,-7.42
0.00833,23.2,-7.49
0.00818,22.9,-7.49
0.0079,22.9,-7.48
0.00859,22.3,-7.51
0.00858,22.6,-7.54
0.00828,22.9,-7.5
0.00896,22.3,-7.56
0.00902,22.3,-7.58
0.00936,22.6,-7.55
0.00909,22.1,-7.58
0.00914,22.6,-7.52
0.0095,22.3,-7.56
0.00909,22.6,-7.54
0.0089,22.3,-7.56
0.0109,21.5,-7.61
0.0106,21.5,-7.63
0.0111,22.1,-7.62
0.0112,21.8,-7.62
0.0111,21.8,-7.58
0.0108,22.1,-7.62
0.0112,22.1,-7.65
0.0115,21.5,-7.62
0.0116,21.8,-7.62
0.0125,22.3,-7.63
0.0123,21.2,-7.69
0.012,21.2,-7.64
0.012,21.8,-7.67
0.0122,21.5,-7.64
0.0116,21.5,-7.64
0.0114,21.5,-7.63
0.0117,21.5,-7.64
0.0114,21.5,-7.64
0.0113,21.2,-7.67
0.0119,21.0,-7.63
0.012,21.5,-7.62
0.012,21.5,-7.68
0.012,21.5,-7.64
0.0123,21.2,-7.63
0.0119,21.5,-7.68
0.0116,21.8,-7.67
0.012,21.2,-7.65
0.0116,21.2,-7.64
0.00204,28.3,-4.75
0.00192,28.3,-4.75
0.00201,27.8,-4.75
0.00201,28.7,-4.74
0.00186,29.1,-4.75
0.0018,27.8,-4.75
0.00179,28.7,-4.75
0.00207,28.3,-4.74
0.00196,28.3,-4.74
0.00193,28.3,-4.74
0.00181,28.7,-4.75
0.00195,28.7,-4.74
0.00195,28.3,-4.75
0.00196,28.3,-4.75
0.00351,25.9,-6.97
0.00382,25.9,-6.96
0.00348,25.9,-6.96
0.00362,25.5,-6.97
0.0039,25.5,-7.04
0.00382,25.2,-7.03
0.00378,25.5,-7.03
0.00404,25.2,-7.05
0.00409,25.5,-7.03
0.00421,25.2,-7.05
0.00418,25.5,-7.13
0.00414,25.5,-7.11
0.00446,24.8,-7.12
0.00441,24.8,-7.11
0.00425,25.2,-7.12
0.00448,25.2,-7.09
0.00423,25.5,-7.11
0.0042,24.8,-7.11
0.00534,24.5,-7.23
0.00534,24.2,-7.25
0.00527,24.8,-7.26
0.00502,24.5,-7.25
0.0053,24.2,-7.25
0.00808,23.2,-7.43
0.00782,23.2,-7.42
0.00792,23.2,-7.41
0.00819,22.6,-7.49
0.00835,22.9,-7.5
0.00834,22.9,-7.47
0.00862,22.3,-7.51
0.0088,22.3,-7.55
0.00879,22.9,-7.5
0.0095,22.1,-7.51
0.00924,22.3,-7.55
0.00929,22.6,-7.52
0.0094,22.3,-7.55
0.00913,22.3,-7.54
0.0111,21.5,-7.63
0.0114,21.2,-7.64
0.0109,21.5,-7.62
0.0116,21.2,-7.62
0.0114,21.5,-7.63
0.0114,21.5,-7.65
0.0115,21.8,-7.64
0.0112,21.2,-7.64
0.0116,21.2,-7.63
0.011,21.8,-7.63
0.0114,21.2,-7.64
0.0116,22.1,-7.65
0.0112,21.5,-7.63
0.0116,21.5,-7.63
0.0115,22.3,-7.63
0.0117,21.5,-7.63
0.0115,21.5,-7.67
0.0119,21.8,-7.63
0.0219,19.2,-7.82
0.0211,19.4,-7.8
0.0216,19.4,-7.84
0.0219,19.2,-7.86
0.0218,19.2,-7.86
0.0217,19.7,-7.83
0.00203,28.3,-4.74
0.00197,28.3,-4.75
0.00189,27.8,-4.75
0.00188,28.7,-4.75
0.00201,29.1,-4.75
0.00181,28.3,-4.75
0.00221,27.8,-4.75
0.00198,28.3,-4.74
0.002,30.1,-4.75
0.00199,28.3,-4.74
0.00199,28.7,-4.74
0.00194,28.7,-4.75
0.00179,28.7,-4.75
0.00186,28.7,-4.75
0.00199,28.7,-4.75
0.002,29.6,-4.74
0.00199,28.7,-4.75
0.00206,27.0,-4.75
0.00188,27.8,-4.75
0.00192,29.1,-4.75
0.0018,28.7,-4.75
0.00178,29.1,-4.75
0.00182,29.1,-4.75
0.00194,27.8,-4.75
0.00201,27.8,-4.74
0.00183,28.3,-4.74
0.0017,28.7,-4.75
0.00182,27.8,-4.75
0.00187,28.3,-4.75
0.00416,25.2,-7.05
0.00404,25.2,-7.05
0.00419,24.8,-7.03
0.00426,24.8,-7.03
0.00407,25.2,-7.03
0.00415,25.5,-7.03
0.00446,24.5,-7.07
0.00417,24.8,-7.03
0.00406,25.5,-7.02
0.00421,25.2,-7.05
0.00456,25.2,-7.13
0.00436,24.5,-7.11
0.00462,25.5,-7.12
0.00517,24.5,-7.24
0.00525,24.8,-7.26
0.00534,24.5,-7.24
0.0075,22.9,-7.43
0.00732,22.9,-7.43
0.00716,22.9,-7.42
0.00762,22.6,-7.44
0.00789,23.2,-7.42
0.00822,22.9,-7.45
0.00821,22.9,-7.49
0.0083,22.9,-7.45
0.00849,23.2,-7.48
0.00831,22.9,-7.5
0.00867,22.6,-7.52
0.0081,22.9,-7.51
0.00866,22.6,-7.52
0.00872,22.3,-7.51
0.00844,22.6,-7.52
0.00941,22.1,-7.57
0.00935,21.8,-7.57
0.0089,22.3,-7.55
0.00936,22.6,-7.58
0.0101,21.5,-7.63
0.0109,21.8,-7.61
0.0107,21.8,-7.63
0.0106,21.2,-7.62
0.0108,21.2,-7.63
0.0106,22.1,-7.62
0.0105,22.1,-7.63
0.0105,21.8,-7.61
0.011,21.8,-7.6
0.0106,21.5,-7.58
0.0107,21.8,-7.62
0.0021,27.4,-4.74
0.00185,28.7,-4.74
0.00201,27.8,-4.74
0.00191,28.3,-4.75
0.00198,28.3,-4.74
0.00198,27.8,-4.75
0.00199,28.7,-4.75
0.0018,28.7,-4.75
0.002,28.3,-4.75
0.00195,28.7,-4.75
0.002,29.1,-4.75
0.00185,28.3,-4.77
0.00187,27.8,-4.75
0.00178,28.3,-4.75
0.00196,28.3,-4.75
0.00197,28.3,-4.75
0.00199,28.3,-4.75
0.00199,29.6,-4.77
0.002,27.4,-5.2
0.00202,28.3,-5.19
0.002,27.8,-5.21
0.00277,26.6,-6.79
0.00267,26.6,-6.77
0.0029,27.0,-6.74
0.0028,26.6,-6.76
0.0024,27.8,-6.79
0.00247,27.4,-6.79
0.00336,27.0,-7.04
0.00301,26.3,-7.03
0.00315,26.6,-7.03
0.00396,25.9,-7.26
0.00348,25.5,-7.25
0.00382,26.6,-7.24
0.00397,25.5,-7.24
0.00384,25.9,-7.26
0.00369,25.5,-7.23
0.00379,25.5,-7.25
0.00471,25.5,-7.41
0.00467,24.8,-7.42
0.00477,24.5,-7.42
0.00462,24.8,-7.45
0.00447,24.5,-7.44
0.00487,24.8,-7.43
0.00479,24.8,-7.47
0.00444,24.8,-7.45
0.00478,25.2,-7.48
0.00486,24.8,-7.42
0.00488,24.8,-7.44
0.00476,25.2,-7.48
0.00488,24.8,-7.44
0.00509,25.5,-7.49
0.00506,24.8,-7.51
0.00507,24.8,-7.5
0.00561,23.8,-7.63
0.00558,24.2,-7.6
0.00584,24.2,-7.6
0.00526,23.8,-7.62
0.00541,24.2,-7.61
0.00583,23.8,-7.6
0.00534,24.2,-7.6
0.00576,23.8,-7.61
0.0053,24.2,-7.61
0.00569,23.8,-7.62
0.00576,24.2,-7.6
0.00548,24.8,-7.61
0.00531,24.2,-7.6
0.00558,23.8,-7.62
0.0057,24.2,-7.58
0.00577,23.8,-7.58
0.0052,24.2,-7.62
0.00556,24.2,-7.61
0.00531,24.8,-7.61
0.00591,24.8,-7.65
0.00603,24.5,-7.65
0.00613,24.5,-7.63
0.00194,27.4,-4.75
0.00193,27.8,-4.75
0.00201,29.6,-4.75
0.00193,28.3,-4.75
0.00199,29.1,-4.74
0.00194,28.7,-4.75
0.00191,28.7,-4.75
0.00197,28.7,-4.75
0.002,28.3,-4.75
0.00191,28.3,-4.75
0.00185,28.7,-4.75
0.00194,29.6,-4.75
0.00204,27.8,-4.75
0.00204,28.3,-4.77
0.00187,28.3,-4.75
0.00186,28.3,-4.75
0.00192,28.3,-4.75
0.00195,28.7,-4.75
0.00174,29.1,-4.75
0.0019,29.1,-4.75
0.00195,28.3,-4.75
0.00328,27.0,-7.04
0.00295,26.3,-7.05
0.00324,26.3,-7.03
0.00379,25.5,-7.25
0.00351,25.5,-7.26
0.00348,25.9,-7.25
0.00395,25.9,-7.25
0.00384,25.5,-7.24
0.00349,25.5,-7.26
0.00432,25.2,-7.43
0.00466,24.5,-7.41
0.00524,25.5,-7.61
0.00557,24.5,-7.61
0.00572,24.5,-7.58
0.00543,23.8,-7.6
0.00553,24.2,-7.63
0.0058,24.5,-7.57
0.00585,24.2,-7.61
0.00591,24.2,-7.61
0.00525,24.2,-7.61
0.0055,24.5,-7.64
0.00534,23.8,-7.67
0.00558,24.2,-7.65
0.00569,23.8,-7.68
0.00389,26.3,-7.24
0.00401,25.5,-7.25
0.00373,25.5,-7.25
0.00383,25.5,-7.23
0.0106,21.8,-8.0
0.011,21.5,-7.97
0.011,21.8,-8.0
0.011,22.1,-7.96
0.0108,22.1,-7.96
0.0108,22.1,-7.97
0.011,21.8,-8.01
0.0111,21.5,-7.95
0.0108,22.1,-7.96
0.0106,21.5,-7.99
0.0221,19.4,-8.22
0.0223,18.9,-8.2
0.0225,18.7,-8.19
0.0221,19.2,-8.22
0.022,19.2,-8.22
0.0217,19.4,-8.19
0.026,18.9,-8.31
0.0261,17.5,-8.28
0.026,17.7,-8.35
0.026,17.2,-8.32
0.0268,16.7,-8.32
0.0267,16.5,-8.29
0.0267,17.0,-8.34
0.0267,16.7,-8.33
0.0267,17.0,-8.35
0.0267,16.7,-8.29
0.002,29.1,-4.75
0.00194,29.1,-4.75
0.0019,27.4,-4.77
0.00192,27.4,-4.75
0.00182,27.8,-4.75
0.00198,29.6,-4.75
0.00204,29.1,-4.75
0.00199,29.6,-4.75
0.00174,29.1,-4.75
0.0019,29.1,-4.74
0.0017,28.7,-4.75
0.00192,28.7,-4.75
0.00175,29.1,-4.74
0.00197,28.3,-4.75
0.00177,28.7,-4.75
0.00199,28.3,-4.74
0.00283,27.8,-6.74
0.0028,26.3,-6.77
0.00267,26.6,-6.77
0.0028,26.6,-6.78
0.00277,27.4,-6.79
0.00285,27.8,-6.77
0.00299,26.3,-7.02
0.00295,26.3,-7.03
0.00313,27.0,-7.03
0.00394,25.9,-7.23
0.0038,25.9,-7.23
0.00339,26.6,-7.25
0.00407,25.9,-7.23
0.00359,26.3,-7.24
0.00346,25.9,-7.23
0.00484,25.9,-7.39
0.00478,24.8,-7.42
0.00459,25.2,-7.41
0.00547,25.2,-7.6
0.00533,24.5,-7.62
0.00531,24.5,-7.62
0.00527,24.2,-7.57
0.00562,24.2,-7.62
0.00583,23.8,-7.6
0.00554,23.8,-7.61
0.00588,24.5,-7.62
0.00579,24.5,-7.64
0.00538,24.8,-7.68
0.006,23.8,-7.63
0.00359,25.5,-7.24
0.00373,25.9,-7.26
0.00376,25.5,-7.26
0.0108,22.1,-8.0
0.0104,21.8,-7.95
0.0101,21.5,-7.96
0.0103,21.8,-8.0
0.0108,21.8,-7.96
0.0107,21.8,-7.97
0.0109,21.5,-7.96
0.0109,21.8,-7.94
0.0101,22.1,-7.94
0.0102,22.1,-7.94
0.011,22.1,-7.95
0.0109,22.3,-7.96
0.022,18.9,-8.2
0.0221,19.4,-8.2
0.022,19.4,-8.22
0.0217,19.2,-8.18
0.0223,18.7,-8.14
0.0222,19.7,-8.19
0.0259,17.5,-8.32
0.026,17.5,-8.34
0.0261,17.5,-8.27
0.0267,17.0,-8.34
0.0267,17.0,-8.36
0.0267,16.7,-8.36
0.0267,16.7,-8.32
0.0267,16.7,-8.35
0.0267,16.7,-8.34
0.00193,27.8,-4.74
0.00184,28.3,-4.74
0.00201,27.8,-4.74
0.00193,27.4,-4.74
0.00204,28.7,-4.74
0.0019,29.1,-4.74
0.0019,28.7,-4.75
0.0018,29.1,-4.75
0.00195,27.4,-4.75
0.0019,27.8,-4.75
0.00179,29.1,-4.74
0.00176,29.1,-4.74
0.00176,28.7,-4.74
0.00192,27.8,-4.74
0.00199,28.3,-4.75
0.00189,27.8,-4.75
0.00375,25.5,-7.28
0.0035,26.3,-7.26
0.00389,25.5,-7.25
0.00466,26.3,-7.42
0.00467,24.8,-7.44
0.00464,24.8,-7.39
0.00484,24.8,-7.41
0.00541,24.5,-7.61
0.00584,24.2,-7.58
0.00547,24.5,-7.58
0.00586,24.5,-7.63
0.00537,24.5,-7.67
0.00611,23.8,-7.63
0.0055,23.8,-7.68
0.00593,24.2,-7.63
0.00596,24.5,-7.63
0.00579,24.8,-7.67
0.00569,24.2,-7.68
0.00539,24.2,-7.68
0.0055,24.2,-7.67
0.00538,24.2,-7.67
0.00568,24.2,-7.68
0.00576,24.8,-7.62
0.00499,24.5,-7.67
0.00501,24.2,-7.64
0.00539,23.8,-7.62
0.00597,23.5,-7.62
0.00558,24.2,-7.67
0.00553,24.2,-7.65
0.00635,23.8,-7.74
0.00644,23.2,-7.72
0.00645,23.5,-7.72
0.00663,23.5,-7.76
0.00588,23.2,-7.7
0.00597,23.8,-7.71
0.00607,24.5,-7.7
0.00656,23.5,-7.8
0.0067,22.9,-7.78
0.00708,23.5,-7.77
0.00652,23.5,-7.82
0.00761,23.5,-7.81
0.00743,22.9,-7.83
0.00731,22.9,-7.83
0.00765,22.9,-7.83
0.00741,22.9,-7.84
0.00783,23.2,-7.84
0.00724,22.9,-7.87
0.00863,22.9,-7.88
0.00819,22.6,-7.88
0.0076,23.2,-7.92
0.00811,23.2,-7.88
0.00814,22.6,-7.92
0.00994,22.1,-7.97
0.0106,21.8,-7.96
0.0103,22.6,-7.96
0.0106,21.8,-8.0
0.0106,21.8,-8.0
0.0108,21.8,-7.99
0.0105,22.1,-8.0
0.00177,27.4,-4.75
0.002,28.7,-4.75
0.00186,28.7,-4.75
0.00219,28.7,-4.75
0.0017,29.1,-4.74
0.00198,27.8,-4.74
0.00197,28.7,-4.74
0.00202,28.7,-4.75
0.00198,27.0,-4.74
0.00181,28.3,-5.19
0.00193,28.3,-5.2
0.00177,28.3,-5.2
0.00281,27.0,-6.78
0.00284,26.6,-6.78
0.0028,26.6,-6.77
0.00267,26.6,-6.78
0.00259,27.4,-6.79
0.00315,26.3,-7.04
0.00311,26.6,-7.05
0.00295,26.6,-7.06
0.00319,27.0,-7.03
0.00388,25.9,-7.26
0.00338,25.5,-7.26
0.00348,26.3,-7.29
0.00391,25.9,-7.28
0.00341,26.6,-7.25
0.00389,25.5,-7.24
0.00464,25.5,-7.43
0.00426,25.5,-7.41
0.00468,25.5,-7.42
0.00464,25.5,-7.41
0.00468,25.2,-7.47
0.00428,24.8,-7.42
0.00444,24.5,-7.43
0.00442,25.2,-7.42
0.0048,24.5,-7.55
0.00519,24.2,-7.55
0.00565,25.2,-7.6
0.00573,24.8,-7.57
0.00554,24.2,-7.61
0.00553,24.2,-7.63
0.00571,24.5,-7.62
0.00522,23.8,-7.61
0.00531,24.5,-7.6
0.00579,24.2,-7.64
0.00587,23.8,-7.62
0.00542,24.2,-7.67
0.0063,23.5,-7.68
0.00585,24.2,-7.7
0.00637,23.5,-7.68
0.0102,21.5,-7.96
0.0101,22.3,-7.97
0.0106,22.1,-7.96
0.0105,21.8,-7.96
0.0109,21.2,-7.95
0.0108,21.5,-7.96
0.0109,21.8,-7.94
0.0102,21.8,-8.0
0.01,21.5,-7.97
0.0217,21.8,-8.21
0.0225,19.2,-8.15
0.0221,19.4,-8.21
0.0219,19.2,-8.2
0.0218,19.2,-8.22
0.0219,19.4,-8.21
0.0217,19.2,-8.25
0.026,17.5,-8.31
0.026,17.5,-8.29
0.0268,17.5,-8.35
0.0267,16.7,-8.35
0.0267,17.0,-8.34
0.0268,17.0,-8.33
0.0267,16.7,-8.34
0.0267,17.0,-8.32
0.0267,16.7,-8.32
0.00188,28.3,-4.75
0.00184,29.6,-4.75
0.00208,29.1,-4.75
0.00177,28.3,-4.75
0.00208,28.3,-4.77
0.0018,27.8,-4.75
0.00205,28.7,-4.75
0.00198,28.7,-4.75
0.002,29.1,-4.75
0.00201,29.1,-4.75
0.00195,28.3,-4.77
0.00193,29.6,-4.77
0.00175,29.1,-4.77
0.00201,27.0,-4.75
0.002,28.3,-4.75
0.00205,28.7,-4.75
0.00199,29.1,-4.75
0.00187,28.3,-4.75
0.00196,29.6,-4.75
0.00179,28.7,-5.2
0.00193,28.3,-5.2
0.00275,27.8,-6.78
0.00278,27.4,-6.78
0.00247,27.4,-6.77
0.00275,27.0,-6.79
0.0028,26.6,-6.77
0.00277,27.0,-6.77
0.00309,27.0,-7.03
0.00317,26.6,-7.04
0.00292,26.6,-7.04
0.00294,27.0,-7.04
0.00302,25.9,-7.04
0.0034,26.3,-7.03
0.00291,26.6,-7.04
0.00303,25.9,-7.04
0.00314,27.4,-7.04
0.00303,27.8,-7.03
0.00335,26.6,-7.03
0.00318,26.3,-7.02
0.00386,25.2,-7.24
0.0035,26.3,-7.25
0.00384,25.9,-7.24
0.00347,26.6,-7.26
0.00384,25.9,-7.25
0.00403,25.5,-7.23
0.00463,25.2,-7.44
0.00457,24.8,-7.43
0.00478,25.5,-7.43
0.00469,25.2,-7.41
0.00561,23.5,-7.6
0.00511,23.8,-7.63
0.00522,24.5,-7.61
0.00553,23.8,-7.61
0.00558,23.8,-7.63
0.00558,24.8,-7.61
0.0059,24.2,-7.64
0.00607,24.2,-7.67
0.00575,23.8,-7.68
0.00538,24.2,-7.67
0.00527,24.2,-7.68
0.00577,23.8,-7.67
0.00592,24.5,-7.72
0.00639,23.8,-7.65
0.00637,23.8,-7.68
0.00594,23.8,-7.7
0.0094,24.2,-7.96
0.0104,21.8,-7.95
0.0109,21.8,-7.96
0.0101,22.1,-7.95
0.0108,21.0,-7.96
0.0102,21.5,-7.99
0.0109,21.2,-7.95
0.0109,22.1,-8.0
0.0104,21.8,-7.97
0.0111,21.8,-8.02
0.00202,28.3,-4.75
0.00196,28.7,-4.75
0.00171,28.3,-4.75
0.00191,28.3,-4.75
0.00199,28.3,-4.75
0.0019,27.8,-4.75
0.00198,29.1,-4.77
0.00195,28.7,-4.75
0.00204,29.1,-4.75
0.00199,29.1,-4.75
0.00203,28.3,-4.75
0.00194,28.7,-4.75
0.00196,28.3,-4.75
0.00198,28.3,-4.75
0.00191,28.7,-4.75
0.00169,28.7,-4.77
0.00199,28.7,-4.75
0.00198,28.7,-4.75
0.00187,27.8,-4.75
0.00185,28.7,-4.74
0.00193,29.1,-4.74
0.00274,27.8,-6.77
0.00271,27.8,-6.79
0.0024,27.4,-6.78
0.00296,26.6,-7.03
0.00322,27.4,-7.03
0.00332,27.0,-7.03
0.00351,26.3,-7.26
0.00398,25.9,-7.24
0.00369,25.9,-7.25
0.00344,25.9,-7.25
0.00415,25.5,-7.44
0.00465,26.3,-7.39
0.00423,25.2,-7.44
0.00519,24.5,-7.61
0.00562,24.5,-7.62
0.00565,24.5,-7.62
0.00568,24.2,-7.58
0.00531,24.5,-7.61
0.00522,24.5,-7.6
0.00595,24.5,-7.63
0.00593,24.2,-7.67
0.00539,23.5,-7.68
0.00608,23.8,-7.72
0.00566,24.2,-7.72
0.0112,22.1,-7.94
0.0106,21.8,-7.97
0.0104,21.5,-7.95
0.0114,21.5,-7.94
0.0109,21.5,-7.96
0.0105,21.8,-7.97
0.0109,21.8,-8.0
0.0108,22.1,-7.97
0.0114,21.8,-7.93
0.0104,21.5,-7.97
0.0224,21.5,-8.18
0.0215,19.4,-8.19
0.022,18.9,-8.2
0.0223,19.4,-8.19
0.0219,19.4,-8.16
0.0217,19.4,-8.2
0.0215,19.2,-8.21
0.026,17.5,-8.33
0.026,17.5,-8.31
0.0258,17.5,-8.29
0.0258,17.5,-8.29
0.0258,17.5,-8.31
0.0266,17.0,-8.32
0.0267,16.7,-8.28
0.0268,17.0,-8.31
0.0267,17.0,-8.36
0.0267,16.7,-8.32
0.0267,16.7,-8.35
0.0267,17.0,-8.35
0.0267,17.0,-8.33
0.00183,28.3,-4.75
0.00175,28.3,-4.75
0.00197,29.6,-4.75
0.002,27.8,-4.75
0.00194,28.7,-4.75
0.00201,28.3,-4.75
0.00197,28.3,-4.75
0.00199,28.7,-4.77
0.00197,28.3,-4.75
0.00198,29.1,-4.75
0.00184,28.7,-4.75
0.00201,28.3,-4.75
0.002,29.1,-4.75
0.00197,28.7,-4.75
0.00184,29.1,-4.75
0.00183,29.1,-4.75
0.00194,27.8,-5.2
0.00202,28.3,-5.2
0.00198,28.7,-5.2
0.00247,27.0,-6.78
0.00277,26.6,-6.8
0.00273,27.8,-6.77
0.00282,27.4,-6.77
0.00248,26.6,-6.79
0.0028,27.8,-6.78
0.00282,26.3,-7.04
0.00283,27.0,-7.04
0.00331,26.6,-7.03
0.00343,25.9,-7.24
0.00373,25.2,-7.26
0.00388,25.2,-7.24
0.00383,25.9,-7.26
0.00402,26.3,-7.24
0.00389,25.2,-7.25
0.00538,24.5,-7.62
0.0054,24.2,-7.63
0.00534,24.5,-7.61
0.00587,24.5,-7.69
0.00577,25.2,-7.67
0.00594,24.8,-7.63
0.0063,24.2,-7.65
0.00635,24.5,-7.68
0.0062,24.2,-7.68
0.0064,23.8,-7.68
0.00627,23.5,-7.71
0.00619,23.5,-7.68
0.00866,22.3,-7.84
0.00826,22.3,-7.82
0.00849,22.6,-7.83
0.00938,22.6,-7.83
0.00924,22.9,-7.87
0.00915,22.6,-7.92
0.0102,21.5,-7.9
0.00966,22.1,-7.92
0.00963,22.1,-7.93
0.00978,22.1,-7.94
0.00955,22.3,-7.89
0.00948,22.1,-7.95
0.0102,21.8,-7.89
0.0103,21.8,-7.93
0.0107,22.1,-7.92
0.0105,21.5,-7.9
0.0103,22.1,-7.92
0.0106,21.5,-7.94
0.0109,21.8,-7.96
0.0109,21.5,-7.97
0.0109,21.8,-7.95
0.0105,22.1,-7.95
0.0104,21.8,-7.96
0.0106,21.5,-7.97
0.0106,22.1,-7.94
0.0107,21.8,-7.97
0.0102,21.5,-7.95
0.0105,21.8,-7.93
0.0101,21.5,-7.96
0.00203,28.7,-4.75
0.00172,29.1,-4.75
0.00196,28.3,-4.75
0.00187,29.1,-4.75
0.00184,27.8,-4.75
0.00198,29.1,-4.75
0.00204,28.7,-4.75
0.00338,26.6,-7.26
0.00344,25.9,-7.24
0.00376,25.2,-7.26
0.00375,25.5,-7.25
0.0037,25.9,-7.25
0.00346,25.9,-7.25
0.00346,25.5,-7.24
0.00436,25.9,-7.44
0.00459,25.2,-7.41
0.00458,24.5,-7.43
0.00507,25.5,-7.5
0.00517,24.5,-7.5
0.005,25.2,-7.57
0.00539,24.5,-7.51
0.00553,24.5,-7.52
0.00547,23.8,-7.56
0.00532,24.5,-7.55
0.00552,24.5,-7.54
0.00548,24.5,-7.57
0.00533,24.8,-7.57
0.00503,24.2,-7.56
0.00525,24.2,-7.54
0.00537,24.2,-7.55
0.00527,24.5,-7.61
0.00555,24.2,-7.63
0.00521,24.5,-7.62
0.00564,23.8,-7.58
0.00561,23.8,-7.63
0.00561,24.8,-7.6
0.00579,24.2,-7.6
0.00566,24.5,-7.61
0.00567,23.8,-7.6
0.00567,24.2,-7.63
0.00591,24.5,-7.65
0.00618,24.2,-7.64
0.00554,24.2,-7.64
0.00546,24.2,-7.67
0.00529,23.8,-7.65
0.00533,24.5,-7.65
0.00585,23.8,-7.65
0.00523,24.2,-7.67
0.00537,24.5,-7.67
0.00562,23.8,-7.64
0.00599,24.2,-7.69
0.00626,23.5,-7.67
0.00578,24.2,-7.72
0.0104,21.8,-7.95
0.0108,21.5,-7.95
0.0108,21.8,-7.95
0.0102,21.8,-7.94
0.0105,21.2,-7.96
0.0111,21.8,-8.0
0.0104,22.1,-8.0
0.0107,21.8,-7.95
0.0108,21.5,-7.94
0.0109,21.2,-7.94
0.0105,22.1,-7.96
0.0107,21.8,-7.93
0.0109,21.8,-7.99
0.0107,21.8,-7.97
0.0108,21.8,-7.97
0.0106,21.5,-7.95
0.0107,21.5,-8.0
0.0112,22.1,-7.95
0.011,21.8,-7.99
0.0112,22.1,-8.0
0.011,21.2,-8.03
0.0112,21.5,-8.02
0.00205,28.3,-4.75
0.00201,28.7,-4.75
0.0018,28.7,-4.74
0.00196,28.3,-4.74
0.00189,28.3,-4.75
0.00175,28.7,-4.74
0.00177,29.1,-4.75
0.00176,29.6,-4.75
0.00188,28.3,-4.74
0.00196,29.6,-4.74
0.00191,27.4,-4.75
0.00195,28.3,-4.74
0.0019,28.3,-4.74
0.002,28.7,-4.75
0.00188,28.7,-4.75
0.00177,29.1,-4.75
0.002,27.4,-4.74
0.00204,29.1,-4.75
0.0019,28.7,-4.75
0.00176,28.7,-4.75
0.00173,29.1,-4.75
0.00185,28.3,-4.75
0.00321,26.3,-7.04
0.00315,26.3,-7.06
0.00312,26.3,-7.04
0.00348,25.9,-7.25
0.00399,25.9,-7.24
0.00364,25.9,-7.26
0.00398,25.5,-7.24
0.00399,25.5,-7.23
0.00377,25.9,-7.25
0.00477,25.2,-7.43
0.0041,24.8,-7.43
0.00464,24.8,-7.45
0.00535,23.5,-7.61
0.00536,24.5,-7.62
0.00546,24.5,-7.62
0.00573,24.2,-7.62
0.00572,24.5,-7.61
0.0059,24.2,-7.58
0.00581,24.5,-7.69
0.0055,23.8,-7.65
0.00616,24.2,-7.64
0.00621,23.8,-7.68
0.00583,23.8,-7.69
0.00602,23.8,-7.71
0.00586,23.8,-7.71
0.0107,21.8,-7.96
0.0102,22.1,-7.97
0.0109,21.5,-7.97
0.0103,21.8,-7.97
0.011,21.8,-7.95
0.0109,22.1,-8.0
0.0107,22.1,-7.95
0.0109,21.8,-7.95
0.0109,21.2,-7.95
0.0107,22.3,-7.95
0.0106,22.1,-7.97
0.0105,22.1,-7.97
0.00991,21.5,-7.95
0.0103,21.5,-7.99
0.0108,21.8,-7.96
0.011,21.8,-8.01
0.0108,22.1,-7.96
0.0104,21.8,-7.97
0.0108,22.1,-7.94
0.0108,22.1,-7.97
0.0109,21.5,-7.99
0.0106,22.1,-7.99
0.0107,21.8,-7.95
0.0109,21.5,-7.97
0.0107,21.5,-7.96
0.0108,22.1,-7.94
0.0109,21.8,-8.0
0.0106,22.1,-7.95
0.00201,30.1,-4.77
0.00197,28.3,-4.77
